depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,27,027_0.0
"-0,5","19,2","26,07","17,61","0,187943262",2026-05-05 12:00:00,27,027_0.5
-1,"19,5","26,07","17,61","0,223404255",2026-05-05 12:00:00,27,027_1.0
"-1,5",23,"26,07","17,61","0,637115839",2026-05-05 12:00:00,27,027_1.5
-2,27,"26,07","17,61","1,109929078",2026-05-05 12:00:00,27,027_2.0
"-2,5",29,"26,07","17,61","1,346335697",2026-05-05 12:00:00,27,027_2.5
-3,30,"26,07","17,61","1,464539007",2026-05-05 12:00:00,27,027_3.0
"-3,5","29,7","26,07","17,61","1,429078014",2026-05-05 12:00:00,27,027_3.5
-4,29,"26,07","17,61","1,346335697",2026-05-05 12:00:00,27,027_4.0
"-4,5","28,2","26,07","17,61","1,25177305",2026-05-05 12:00:00,27,027_4.5
-5,"27,2","26,07","17,61","1,13356974",2026-05-05 12:00:00,27,027_5.0
"-5,5","26,2","26,07","17,61","1,01536643",2026-05-05 12:00:00,27,027_5.5
-6,"24,7","26,07","17,61","0,838061466",2026-05-05 12:00:00,27,027_6.0
"-6,5","23,2","26,07","17,61","0,660756501",2026-05-05 12:00:00,27,027_6.5
-7,"22,2","26,07","17,61","0,542553191",2026-05-05 12:00:00,27,027_7.0
"-7,5","21,2","26,07","17,61","0,424349882",2026-05-05 12:00:00,27,027_7.5
-8,"20,2","26,07","17,61","0,306146572",2026-05-05 12:00:00,27,027_8.0
"-8,5","19,7","26,07","17,61","0,247044917",2026-05-05 12:00:00,27,027_8.5
-9,"19,2","26,07","17,61","0,187943262",2026-05-05 12:00:00,27,027_9.0
"-9,5","18,9","26,07","17,61","0,15248227",2026-05-05 12:00:00,27,027_9.5
-10,"18,7","26,07","17,61","0,128841608",2026-05-05 12:00:00,27,027_10.0
"-10,5","18,7","26,07","17,61","0,128841608",2026-05-05 12:00:00,27,027_10.5
-11,"18,7","26,07","17,61","0,128841608",2026-05-05 12:00:00,27,027_11.0
"-11,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,27,027_11.5
-12,20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,27,027_12.0
"-12,5","21,5","26,07","17,61","0,459810875",2026-05-05 12:00:00,27,027_12.5
-13,"23,5","26,07","17,61","0,696217494",2026-05-05 12:00:00,27,027_13.0
"-13,5","25,5","26,07","17,61","0,932624113",2026-05-05 12:00:00,27,027_13.5
-14,"27,5","26,07","17,61","1,169030733",2026-05-05 12:00:00,27,027_14.0
"-14,5","29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,27,027_14.5
-15,"30,5","26,07","17,61","1,523640662",2026-05-05 12:00:00,27,027_15.0
"-15,5","30,5","26,07","17,61","1,523640662",2026-05-05 12:00:00,27,027_15.5
-16,30,"26,07","17,61","1,464539007",2026-05-05 12:00:00,27,027_16.0
"-16,5","29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,27,027_16.5
-17,29,"26,07","17,61","1,346335697",2026-05-05 12:00:00,27,027_17.0
"-17,5","28,5","26,07","17,61","1,287234043",2026-05-05 12:00:00,27,027_17.5
-18,27,"26,07","17,61","1,109929078",2026-05-05 12:00:00,27,027_18.0
"-18,5",25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,27,027_18.5
-19,23,"26,07","17,61","0,637115839",2026-05-05 12:00:00,27,027_19.0
"-19,5","21,5","26,07","17,61","0,459810875",2026-05-05 12:00:00,27,027_19.5
-20,"20,5","26,07","17,61","0,341607565",2026-05-05 12:00:00,27,027_20.0
"-20,5","19,8","26,07","17,61","0,258865248",2026-05-05 12:00:00,27,027_20.5
-21,"19,2","26,07","17,61","0,187943262",2026-05-05 12:00:00,27,027_21.0
"-21,5","18,8","26,07","17,61","0,140661939",2026-05-05 12:00:00,27,027_21.5
-22,"18,5","26,07","17,61","0,105200946",2026-05-05 12:00:00,27,027_22.0
"-22,5","18,3","26,07","17,61","0,081560284",2026-05-05 12:00:00,27,027_22.5
-23,"18,2","26,07","17,61","0,069739953",2026-05-05 12:00:00,27,027_23.0
"-23,5","18,2","26,07","17,61","0,069739953",2026-05-05 12:00:00,27,027_23.5
-24,"18,2","26,07","17,61","0,069739953",2026-05-05 12:00:00,27,027_24.0
"-24,5","18,2","26,07","17,61","0,069739953",2026-05-05 12:00:00,27,027_24.5
-25,"18,2","26,07","17,61","0,069739953",2026-05-05 12:00:00,27,027_25.0
