depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,31,031_0.0
"-0,5","25,5","26,07","17,61","0,932624113",2026-05-05 12:00:00,31,031_0.5
-1,26,"26,07","17,61","0,991725768",2026-05-05 12:00:00,31,031_1.0
"-1,5","26,5","26,07","17,61","1,050827423",2026-05-05 12:00:00,31,031_1.5
-2,"28,5","26,07","17,61","1,287234043",2026-05-05 12:00:00,31,031_2.0
"-2,5","30,5","26,07","17,61","1,523640662",2026-05-05 12:00:00,31,031_2.5
-3,32,"26,07","17,61","1,700945626",2026-05-05 12:00:00,31,031_3.0
"-3,5",31,"26,07","17,61","1,582742317",2026-05-05 12:00:00,31,031_3.5
-4,"29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,31,031_4.0
"-4,5","27,8","26,07","17,61","1,204491726",2026-05-05 12:00:00,31,031_4.5
-5,"26,2","26,07","17,61","1,01536643",2026-05-05 12:00:00,31,031_5.0
"-5,5",25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,31,031_5.5
-6,24,"26,07","17,61","0,755319149",2026-05-05 12:00:00,31,031_6.0
"-6,5",23,"26,07","17,61","0,637115839",2026-05-05 12:00:00,31,031_6.5
-7,22,"26,07","17,61","0,51891253",2026-05-05 12:00:00,31,031_7.0
"-7,5",21,"26,07","17,61","0,40070922",2026-05-05 12:00:00,31,031_7.5
-8,20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,31,031_8.0
"-8,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,31,031_8.5
-9,"18,5","26,07","17,61","0,105200946",2026-05-05 12:00:00,31,031_9.0
"-9,5",18,"26,07","17,61","0,046099291",2026-05-05 12:00:00,31,031_9.5
-10,18,"26,07","17,61","0,046099291",2026-05-05 12:00:00,31,031_10.0
"-10,5","18,5","26,07","17,61","0,105200946",2026-05-05 12:00:00,31,031_10.5
-11,20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,31,031_11.0
"-11,5",22,"26,07","17,61","0,51891253",2026-05-05 12:00:00,31,031_11.5
-12,25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,31,031_12.0
"-12,5","27,5","26,07","17,61","1,169030733",2026-05-05 12:00:00,31,031_12.5
-13,"29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,31,031_13.0
"-13,5",31,"26,07","17,61","1,582742317",2026-05-05 12:00:00,31,031_13.5
-14,32,"26,07","17,61","1,700945626",2026-05-05 12:00:00,31,031_14.0
"-14,5",32,"26,07","17,61","1,700945626",2026-05-05 12:00:00,31,031_14.5
-15,"31,5","26,07","17,61","1,641843972",2026-05-05 12:00:00,31,031_15.0
"-15,5",31,"26,07","17,61","1,582742317",2026-05-05 12:00:00,31,031_15.5
-16,30,"26,07","17,61","1,464539007",2026-05-05 12:00:00,31,031_16.0
"-16,5","29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,31,031_16.5
-17,29,"26,07","17,61","1,346335697",2026-05-05 12:00:00,31,031_17.0
"-17,5","28,5","26,07","17,61","1,287234043",2026-05-05 12:00:00,31,031_17.5
-18,"27,5","26,07","17,61","1,169030733",2026-05-05 12:00:00,31,031_18.0
"-18,5","26,5","26,07","17,61","1,050827423",2026-05-05 12:00:00,31,031_18.5
-19,"24,5","26,07","17,61","0,814420804",2026-05-05 12:00:00,31,031_19.0
"-19,5","22,5","26,07","17,61","0,578014184",2026-05-05 12:00:00,31,031_19.5
-20,"20,5","26,07","17,61","0,341607565",2026-05-05 12:00:00,31,031_20.0
"-20,5","19,5","26,07","17,61","0,223404255",2026-05-05 12:00:00,31,031_20.5
-21,"18,8","26,07","17,61","0,140661939",2026-05-05 12:00:00,31,031_21.0
"-21,5","18,2","26,07","17,61","0,069739953",2026-05-05 12:00:00,31,031_21.5
-22,"17,8","26,07","17,61","0,022458629",2026-05-05 12:00:00,31,031_22.0
"-22,5","17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,31,031_22.5
-23,"17,3","26,07","17,61","-0,036643026",2026-05-05 12:00:00,31,031_23.0
"-23,5","17,2","26,07","17,61","-0,048463357",2026-05-05 12:00:00,31,031_23.5
-24,"17,2","26,07","17,61","-0,048463357",2026-05-05 12:00:00,31,031_24.0
"-24,5","17,2","26,07","17,61","-0,048463357",2026-05-05 12:00:00,31,031_24.5
-25,"17,2","26,07","17,61","-0,048463357",2026-05-05 12:00:00,31,031_25.0
