depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,23,"26,07","17,61","0,637115839",2026-05-05 12:00:00,28,028_0.0
"-0,5",24,"26,07","17,61","0,755319149",2026-05-05 12:00:00,28,028_0.5
-1,25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,28,028_1.0
"-1,5","26,5","26,07","17,61","1,050827423",2026-05-05 12:00:00,28,028_1.5
-2,"27,5","26,07","17,61","1,169030733",2026-05-05 12:00:00,28,028_2.0
"-2,5",28,"26,07","17,61","1,228132388",2026-05-05 12:00:00,28,028_2.5
-3,"27,5","26,07","17,61","1,169030733",2026-05-05 12:00:00,28,028_3.0
"-3,5","27,6","26,07","17,61","1,180851064",2026-05-05 12:00:00,28,028_3.5
-4,"26,8","26,07","17,61","1,086288416",2026-05-05 12:00:00,28,028_4.0
"-4,5","26,2","26,07","17,61","1,01536643",2026-05-05 12:00:00,28,028_4.5
-5,"26,1","26,07","17,61","1,003546099",2026-05-05 12:00:00,28,028_5.0
"-5,5",26,"26,07","17,61","0,991725768",2026-05-05 12:00:00,28,028_5.5
-6,25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,28,028_6.0
"-6,5",23,"26,07","17,61","0,637115839",2026-05-05 12:00:00,28,028_6.5
-7,22,"26,07","17,61","0,51891253",2026-05-05 12:00:00,28,028_7.0
"-7,5",21,"26,07","17,61","0,40070922",2026-05-05 12:00:00,28,028_7.5
-8,20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,28,028_8.0
"-8,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_8.5
-9,18,"26,07","17,61","0,046099291",2026-05-05 12:00:00,28,028_9.0
"-9,5",17,"26,07","17,61","-0,072104019",2026-05-05 12:00:00,28,028_9.5
-10,16,"26,07","17,61","-0,190307329",2026-05-05 12:00:00,28,028_10.0
"-10,5","16,5","26,07","17,61","-0,131205674",2026-05-05 12:00:00,28,028_10.5
-11,17,"26,07","17,61","-0,072104019",2026-05-05 12:00:00,28,028_11.0
"-11,5",20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,28,028_11.5
-12,23,"26,07","17,61","0,637115839",2026-05-05 12:00:00,28,028_12.0
"-12,5","26,5","26,07","17,61","1,050827423",2026-05-05 12:00:00,28,028_12.5
-13,"27,5","26,07","17,61","1,169030733",2026-05-05 12:00:00,28,028_13.0
"-13,5",28,"26,07","17,61","1,228132388",2026-05-05 12:00:00,28,028_13.5
-14,"28,2","26,07","17,61","1,25177305",2026-05-05 12:00:00,28,028_14.0
"-14,5","28,2","26,07","17,61","1,25177305",2026-05-05 12:00:00,28,028_14.5
-15,28,"26,07","17,61","1,228132388",2026-05-05 12:00:00,28,028_15.0
"-15,5","27,8","26,07","17,61","1,204491726",2026-05-05 12:00:00,28,028_15.5
-16,"27,5","26,07","17,61","1,169030733",2026-05-05 12:00:00,28,028_16.0
"-16,5","27,2","26,07","17,61","1,13356974",2026-05-05 12:00:00,28,028_16.5
-17,27,"26,07","17,61","1,109929078",2026-05-05 12:00:00,28,028_17.0
"-17,5","25,5","26,07","17,61","0,932624113",2026-05-05 12:00:00,28,028_17.5
-18,"23,5","26,07","17,61","0,696217494",2026-05-05 12:00:00,28,028_18.0
"-18,5",21,"26,07","17,61","0,40070922",2026-05-05 12:00:00,28,028_18.5
-19,20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,28,028_19.0
"-19,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_19.5
-20,19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_20.0
"-20,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_20.5
-21,19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_21.0
"-21,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_21.5
-22,19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_22.0
"-22,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_22.5
-23,19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_23.0
"-23,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_23.5
-24,19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_24.0
"-24,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_24.5
-25,19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,28,028_25.0
