depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,23,"26,07","17,61","0,637115839",2026-05-05 12:00:00,35,035_0.0
"-0,5",24,"26,07","17,61","0,755319149",2026-05-05 12:00:00,35,035_0.5
-1,25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,35,035_1.0
"-1,5","26,5","26,07","17,61","1,050827423",2026-05-05 12:00:00,35,035_1.5
-2,28,"26,07","17,61","1,228132388",2026-05-05 12:00:00,35,035_2.0
"-2,5",30,"26,07","17,61","1,464539007",2026-05-05 12:00:00,35,035_2.5
-3,"31,5","26,07","17,61","1,641843972",2026-05-05 12:00:00,35,035_3.0
"-3,5",32,"26,07","17,61","1,700945626",2026-05-05 12:00:00,35,035_3.5
-4,31,"26,07","17,61","1,582742317",2026-05-05 12:00:00,35,035_4.0
"-4,5","29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,35,035_4.5
-5,28,"26,07","17,61","1,228132388",2026-05-05 12:00:00,35,035_5.0
"-5,5","26,5","26,07","17,61","1,050827423",2026-05-05 12:00:00,35,035_5.5
-6,24,"26,07","17,61","0,755319149",2026-05-05 12:00:00,35,035_6.0
"-6,5",22,"26,07","17,61","0,51891253",2026-05-05 12:00:00,35,035_6.5
-7,20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,35,035_7.0
"-7,5","18,5","26,07","17,61","0,105200946",2026-05-05 12:00:00,35,035_7.5
-8,"17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,35,035_8.0
"-8,5",18,"26,07","17,61","0,046099291",2026-05-05 12:00:00,35,035_8.5
-9,19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,35,035_9.0
"-9,5",21,"26,07","17,61","0,40070922",2026-05-05 12:00:00,35,035_9.5
-10,24,"26,07","17,61","0,755319149",2026-05-05 12:00:00,35,035_10.0
"-10,5",27,"26,07","17,61","1,109929078",2026-05-05 12:00:00,35,035_10.5
-11,"29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,35,035_11.0
"-11,5",31,"26,07","17,61","1,582742317",2026-05-05 12:00:00,35,035_11.5
-12,32,"26,07","17,61","1,700945626",2026-05-05 12:00:00,35,035_12.0
"-12,5","32,5","26,07","17,61","1,760047281",2026-05-05 12:00:00,35,035_12.5
-13,"32,5","26,07","17,61","1,760047281",2026-05-05 12:00:00,35,035_13.0
"-13,5","32,5","26,07","17,61","1,760047281",2026-05-05 12:00:00,35,035_13.5
-14,32,"26,07","17,61","1,700945626",2026-05-05 12:00:00,35,035_14.0
"-14,5","31,5","26,07","17,61","1,641843972",2026-05-05 12:00:00,35,035_14.5
-15,31,"26,07","17,61","1,582742317",2026-05-05 12:00:00,35,035_15.0
"-15,5","30,5","26,07","17,61","1,523640662",2026-05-05 12:00:00,35,035_15.5
-16,30,"26,07","17,61","1,464539007",2026-05-05 12:00:00,35,035_16.0
"-16,5","29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,35,035_16.5
-17,29,"26,07","17,61","1,346335697",2026-05-05 12:00:00,35,035_17.0
"-17,5","28,5","26,07","17,61","1,287234043",2026-05-05 12:00:00,35,035_17.5
-18,"27,5","26,07","17,61","1,169030733",2026-05-05 12:00:00,35,035_18.0
"-18,5","26,8","26,07","17,61","1,086288416",2026-05-05 12:00:00,35,035_18.5
-19,24,"26,07","17,61","0,755319149",2026-05-05 12:00:00,35,035_19.0
"-19,5",22,"26,07","17,61","0,51891253",2026-05-05 12:00:00,35,035_19.5
-20,21,"26,07","17,61","0,40070922",2026-05-05 12:00:00,35,035_20.0
"-20,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,35,035_20.5
-21,17,"26,07","17,61","-0,072104019",2026-05-05 12:00:00,35,035_21.0
"-21,5",16,"26,07","17,61","-0,190307329",2026-05-05 12:00:00,35,035_21.5
-22,15,"26,07","17,61","-0,308510638",2026-05-05 12:00:00,35,035_22.0
"-22,5",14,"26,07","17,61","-0,426713948",2026-05-05 12:00:00,35,035_22.5
-23,13,"26,07","17,61","-0,544917258",2026-05-05 12:00:00,35,035_23.0
"-23,5",12,"26,07","17,61","-0,663120567",2026-05-05 12:00:00,35,035_23.5
-24,11,"26,07","17,61","-0,781323877",2026-05-05 12:00:00,35,035_24.0
"-24,5",10,"26,07","17,61","-0,899527187",2026-05-05 12:00:00,35,035_24.5
-25,"9,5","26,07","17,61","-0,958628842",2026-05-05 12:00:00,35,035_25.0
