depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,16,"25,97","19,47","-0,533846154",2026-05-05 12:00:00,4,004_0.0
"-0,5","17,5","25,97","19,47","-0,303076923",2026-05-05 12:00:00,4,004_0.5
-1,"19,5","25,97","19,47","0,004615385",2026-05-05 12:00:00,4,004_1.0
"-1,5",25,"25,97","19,47","0,850769231",2026-05-05 12:00:00,4,004_1.5
-2,26,"25,97","19,47","1,004615385",2026-05-05 12:00:00,4,004_2.0
"-2,5",27,"25,97","19,47","1,158461538",2026-05-05 12:00:00,4,004_2.5
-3,28,"25,97","19,47","1,312307692",2026-05-05 12:00:00,4,004_3.0
"-3,5","28,8","25,97","19,47","1,435384615",2026-05-05 12:00:00,4,004_3.5
-4,"29,2","25,97","19,47","1,496923077",2026-05-05 12:00:00,4,004_4.0
"-4,5","29,5","25,97","19,47","1,543076923",2026-05-05 12:00:00,4,004_4.5
-5,"29,2","25,97","19,47","1,496923077",2026-05-05 12:00:00,4,004_5.0
"-5,5","28,8","25,97","19,47","1,435384615",2026-05-05 12:00:00,4,004_5.5
-6,28,"25,97","19,47","1,312307692",2026-05-05 12:00:00,4,004_6.0
"-6,5",27,"25,97","19,47","1,158461538",2026-05-05 12:00:00,4,004_6.5
-7,"25,5","25,97","19,47","0,927692308",2026-05-05 12:00:00,4,004_7.0
"-7,5",24,"25,97","19,47","0,696923077",2026-05-05 12:00:00,4,004_7.5
-8,"22,5","25,97","19,47","0,466153846",2026-05-05 12:00:00,4,004_8.0
"-8,5",21,"25,97","19,47","0,235384615",2026-05-05 12:00:00,4,004_8.5
-9,"19,8","25,97","19,47","0,050769231",2026-05-05 12:00:00,4,004_9.0
"-9,5","18,8","25,97","19,47","-0,103076923",2026-05-05 12:00:00,4,004_9.5
-10,18,"25,97","19,47","-0,226153846",2026-05-05 12:00:00,4,004_10.0
"-10,5","17,2","25,97","19,47","-0,349230769",2026-05-05 12:00:00,4,004_10.5
-11,"16,5","25,97","19,47","-0,456923077",2026-05-05 12:00:00,4,004_11.0
"-11,5",16,"25,97","19,47","-0,533846154",2026-05-05 12:00:00,4,004_11.5
-12,"15,7","25,97","19,47","-0,58",2026-05-05 12:00:00,4,004_12.0
"-12,5","16,2","25,97","19,47","-0,503076923",2026-05-05 12:00:00,4,004_12.5
-13,18,"25,97","19,47","-0,226153846",2026-05-05 12:00:00,4,004_13.0
"-13,5",21,"25,97","19,47","0,235384615",2026-05-05 12:00:00,4,004_13.5
-14,24,"25,97","19,47","0,696923077",2026-05-05 12:00:00,4,004_14.0
"-14,5","26,5","25,97","19,47","1,081538462",2026-05-05 12:00:00,4,004_14.5
-15,28,"25,97","19,47","1,312307692",2026-05-05 12:00:00,4,004_15.0
"-15,5",29,"25,97","19,47","1,466153846",2026-05-05 12:00:00,4,004_15.5
-16,"29,5","25,97","19,47","1,543076923",2026-05-05 12:00:00,4,004_16.0
"-16,5","29,8","25,97","19,47","1,589230769",2026-05-05 12:00:00,4,004_16.5
-17,"29,8","25,97","19,47","1,589230769",2026-05-05 12:00:00,4,004_17.0
"-17,5","29,5","25,97","19,47","1,543076923",2026-05-05 12:00:00,4,004_17.5
-18,29,"25,97","19,47","1,466153846",2026-05-05 12:00:00,4,004_18.0
"-18,5","28,5","25,97","19,47","1,389230769",2026-05-05 12:00:00,4,004_18.5
-19,28,"25,97","19,47","1,312307692",2026-05-05 12:00:00,4,004_19.0
"-19,5","27,5","25,97","19,47","1,235384615",2026-05-05 12:00:00,4,004_19.5
-20,27,"25,97","19,47","1,158461538",2026-05-05 12:00:00,4,004_20.0
"-20,5","26,5","25,97","19,47","1,081538462",2026-05-05 12:00:00,4,004_20.5
-21,26,"25,97","19,47","1,004615385",2026-05-05 12:00:00,4,004_21.0
"-21,5","25,5","25,97","19,47","0,927692308",2026-05-05 12:00:00,4,004_21.5
-22,25,"25,97","19,47","0,850769231",2026-05-05 12:00:00,4,004_22.0
"-22,5","24,5","25,97","19,47","0,773846154",2026-05-05 12:00:00,4,004_22.5
-23,24,"25,97","19,47","0,696923077",2026-05-05 12:00:00,4,004_23.0
"-23,5","23,5","25,97","19,47","0,62",2026-05-05 12:00:00,4,004_23.5
-24,23,"25,97","19,47","0,543076923",2026-05-05 12:00:00,4,004_24.0
"-24,5","22,5","25,97","19,47","0,466153846",2026-05-05 12:00:00,4,003_24.5
-25,22,"25,97","19,47","0,389230769",2026-05-05 12:00:00,4,003_25.0
