depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,22,"33,49","23,21","-0,11770428",2026-05-05 12:00:00,33,033_0.0
"-0,5","22,3","33,49","23,21","-0,088521401",2026-05-05 12:00:00,33,033_0.5
-1,"22,8","33,49","23,21","-0,039883268",2026-05-05 12:00:00,33,033_1.0
"-1,5",28,"33,49","23,21","0,465953307",2026-05-05 12:00:00,33,033_1.5
-2,"34,5","33,49","23,21","1,098249027",2026-05-05 12:00:00,33,033_2.0
"-2,5","36,5","33,49","23,21","1,292801556",2026-05-05 12:00:00,33,033_2.5
-3,38,"33,49","23,21","1,438715953",2026-05-05 12:00:00,33,033_3.0
"-3,5",39,"33,49","23,21","1,535992218",2026-05-05 12:00:00,33,033_3.5
-4,"39,5","33,49","23,21","1,58463035",2026-05-05 12:00:00,33,033_4.0
"-4,5",39,"33,49","23,21","1,535992218",2026-05-05 12:00:00,33,033_4.5
-5,"38,5","33,49","23,21","1,487354086",2026-05-05 12:00:00,33,033_5.0
"-5,5","37,5","33,49","23,21","1,390077821",2026-05-05 12:00:00,33,033_5.5
-6,"36,5","33,49","23,21","1,292801556",2026-05-05 12:00:00,33,033_6.0
"-6,5",35,"33,49","23,21","1,14688716",2026-05-05 12:00:00,33,033_6.5
-7,"33,5","33,49","23,21","1,000972763",2026-05-05 12:00:00,33,033_7.0
"-7,5",32,"33,49","23,21","0,855058366",2026-05-05 12:00:00,33,033_7.5
-8,"30,5","33,49","23,21","0,709143969",2026-05-05 12:00:00,33,033_8.0
"-8,5","29,5","33,49","23,21","0,611867704",2026-05-05 12:00:00,33,033_8.5
-9,"30,5","33,49","23,21","0,709143969",2026-05-05 12:00:00,33,033_9.0
"-9,5","33,5","33,49","23,21","1,000972763",2026-05-05 12:00:00,33,033_9.5
-10,"36,5","33,49","23,21","1,292801556",2026-05-05 12:00:00,33,033_10.0
"-10,5","38,5","33,49","23,21","1,487354086",2026-05-05 12:00:00,33,033_10.5
-11,40,"33,49","23,21","1,633268482",2026-05-05 12:00:00,33,033_11.0
"-11,5",41,"33,49","23,21","1,730544747",2026-05-05 12:00:00,33,033_11.5
-12,"41,5","33,49","23,21","1,779182879",2026-05-05 12:00:00,33,033_12.0
"-12,5",41,"33,49","23,21","1,730544747",2026-05-05 12:00:00,33,033_12.5
-13,40,"33,49","23,21","1,633268482",2026-05-05 12:00:00,33,033_13.0
"-13,5","38,5","33,49","23,21","1,487354086",2026-05-05 12:00:00,33,033_13.5
-14,"36,5","33,49","23,21","1,292801556",2026-05-05 12:00:00,33,033_14.0
"-14,5","34,5","33,49","23,21","1,098249027",2026-05-05 12:00:00,33,033_14.5
-15,33,"33,49","23,21","0,95233463",2026-05-05 12:00:00,33,033_15.0
"-15,5","31,5","33,49","23,21","0,806420233",2026-05-05 12:00:00,33,033_15.5
-16,30,"33,49","23,21","0,660505837",2026-05-05 12:00:00,33,033_16.0
"-16,5","29,5","33,49","23,21","0,611867704",2026-05-05 12:00:00,33,033_16.5
-17,29,"33,49","23,21","0,563229572",2026-05-05 12:00:00,33,033_17.0
"-17,5","28,8","33,49","23,21","0,543774319",2026-05-05 12:00:00,33,033_17.5
-18,"28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_18.0
"-18,5","28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_18.5
-19,"28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_19.0
"-19,5","28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_19.5
-20,"28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_20.0
"-20,5","28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_20.5
-21,"28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_21.0
"-21,5","28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_21.5
-22,"28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_22.0
"-22,5","28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_22.5
-23,"28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_23.0
"-23,5","28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_23.5
-24,"28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_24.0
"-24,5","28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_24.5
-25,"28,5","33,49","23,21","0,51459144",2026-05-05 12:00:00,33,033_25.0
