depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,18,"26,17","14,83","0,279541446",2026-05-05 12:00:00,39,039_0.0
"-0,5","18,2","26,17","14,83","0,297178131",2026-05-05 12:00:00,39,039_0.5
-1,"18,5","26,17","14,83","0,323633157",2026-05-05 12:00:00,39,039_1.0
"-1,5",22,"26,17","14,83","0,632275132",2026-05-05 12:00:00,39,039_1.5
-2,26,"26,17","14,83","0,985008818",2026-05-05 12:00:00,39,039_2.0
"-2,5",28,"26,17","14,83","1,161375661",2026-05-05 12:00:00,39,039_2.5
-3,29,"26,17","14,83","1,249559083",2026-05-05 12:00:00,39,039_3.0
"-3,5",30,"26,17","14,83","1,337742504",2026-05-05 12:00:00,39,039_3.5
-4,30,"26,17","14,83","1,337742504",2026-05-05 12:00:00,39,039_4.0
"-4,5","29,5","26,17","14,83","1,293650794",2026-05-05 12:00:00,39,039_4.5
-5,29,"26,17","14,83","1,249559083",2026-05-05 12:00:00,39,039_5.0
"-5,5","28,5","26,17","14,83","1,205467372",2026-05-05 12:00:00,39,039_5.5
-6,"27,5","26,17","14,83","1,117283951",2026-05-05 12:00:00,39,039_6.0
"-6,5",26,"26,17","14,83","0,985008818",2026-05-05 12:00:00,39,039_6.5
-7,24,"26,17","14,83","0,808641975",2026-05-05 12:00:00,39,039_7.0
"-7,5",23,"26,17","14,83","0,720458554",2026-05-05 12:00:00,39,039_7.5
-8,22,"26,17","14,83","0,632275132",2026-05-05 12:00:00,39,039_8.0
"-8,5","21,5","26,17","14,83","0,588183422",2026-05-05 12:00:00,39,039_8.5
-9,22,"26,17","14,83","0,632275132",2026-05-05 12:00:00,39,039_9.0
"-9,5",24,"26,17","14,83","0,808641975",2026-05-05 12:00:00,39,039_9.5
-10,26,"26,17","14,83","0,985008818",2026-05-05 12:00:00,39,039_10.0
"-10,5","27,5","26,17","14,83","1,117283951",2026-05-05 12:00:00,39,039_10.5
-11,29,"26,17","14,83","1,249559083",2026-05-05 12:00:00,39,039_11.0
"-11,5",30,"26,17","14,83","1,337742504",2026-05-05 12:00:00,39,039_11.5
-12,"29,5","26,17","14,83","1,293650794",2026-05-05 12:00:00,39,039_12.0
"-12,5","28,5","26,17","14,83","1,205467372",2026-05-05 12:00:00,39,039_12.5
-13,27,"26,17","14,83","1,07319224",2026-05-05 12:00:00,39,039_13.0
"-13,5",25,"26,17","14,83","0,896825397",2026-05-05 12:00:00,39,039_13.5
-14,23,"26,17","14,83","0,720458554",2026-05-05 12:00:00,39,039_14.0
"-14,5",21,"26,17","14,83","0,544091711",2026-05-05 12:00:00,39,039_14.5
-15,"19,5","26,17","14,83","0,411816578",2026-05-05 12:00:00,39,039_15.0
"-15,5","18,5","26,17","14,83","0,323633157",2026-05-05 12:00:00,39,039_15.5
-16,18,"26,17","14,83","0,279541446",2026-05-05 12:00:00,39,039_16.0
"-16,5","17,8","26,17","14,83","0,261904762",2026-05-05 12:00:00,39,039_16.5
-17,"17,6","26,17","14,83","0,244268078",2026-05-05 12:00:00,39,039_17.0
"-17,5","17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_17.5
-18,"17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_18.0
"-18,5","17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_18.5
-19,"17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_19.0
"-19,5","17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_19.5
-20,"17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_20.0
"-20,5","17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_20.5
-21,"17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_21.0
"-21,5","17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_21.5
-22,"17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_22.0
"-22,5","17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_22.5
-23,"17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_23.0
"-23,5","17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_23.5
-24,"17,5","26,17","14,83","0,235449735",2026-05-05 12:00:00,39,039_24.0
"-24,5",20,"26,17","14,83","0,455908289",2026-05-05 12:00:00,39,039_24.5
-25,20,"26,17","14,83","0,455908289",2026-05-05 12:00:00,39,039_25.0
