depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,13,"24,94","17,23","-0,548638132",2026-05-05 12:00:00,12,012_0.0
"-0,5","13,5","24,94","17,23","-0,483787289",2026-05-05 12:00:00,12,012_0.5
-1,14,"24,94","17,23","-0,418936446",2026-05-05 12:00:00,12,012_1.0
"-1,5",18,"24,94","17,23","0,099870298",2026-05-05 12:00:00,12,012_1.5
-2,23,"24,94","17,23","0,748378729",2026-05-05 12:00:00,12,012_2.0
"-2,5",25,"24,94","17,23","1,007782101",2026-05-05 12:00:00,12,012_2.5
-3,26,"24,94","17,23","1,137483787",2026-05-05 12:00:00,12,012_3.0
"-3,5","26,5","24,94","17,23","1,20233463",2026-05-05 12:00:00,12,012_3.5
-4,"26,8","24,94","17,23","1,241245136",2026-05-05 12:00:00,12,012_4.0
"-4,5","26,5","24,94","17,23","1,20233463",2026-05-05 12:00:00,12,012_4.5
-5,26,"24,94","17,23","1,137483787",2026-05-05 12:00:00,12,012_5.0
"-5,5","25,5","24,94","17,23","1,072632944",2026-05-05 12:00:00,12,012_5.5
-6,25,"24,94","17,23","1,007782101",2026-05-05 12:00:00,12,012_6.0
"-6,5",24,"24,94","17,23","0,878080415",2026-05-05 12:00:00,12,012_6.5
-7,"23,5","24,94","17,23","0,813229572",2026-05-05 12:00:00,12,012_7.0
"-7,5",23,"24,94","17,23","0,748378729",2026-05-05 12:00:00,12,012_7.5
-8,24,"24,94","17,23","0,878080415",2026-05-05 12:00:00,12,012_8.0
"-8,5","25,5","24,94","17,23","1,072632944",2026-05-05 12:00:00,12,012_8.5
-9,"26,5","24,94","17,23","1,20233463",2026-05-05 12:00:00,12,012_9.0
"-9,5",27,"24,94","17,23","1,267185473",2026-05-05 12:00:00,12,012_9.5
-10,"27,5","24,94","17,23","1,332036316",2026-05-05 12:00:00,12,012_10.0
"-10,5",27,"24,94","17,23","1,267185473",2026-05-05 12:00:00,12,012_10.5
-11,"26,5","24,94","17,23","1,20233463",2026-05-05 12:00:00,12,012_11.0
"-11,5",26,"24,94","17,23","1,137483787",2026-05-05 12:00:00,12,012_11.5
-12,"25,5","24,94","17,23","1,072632944",2026-05-05 12:00:00,12,012_12.0
"-12,5",25,"24,94","17,23","1,007782101",2026-05-05 12:00:00,12,012_12.5
-13,"24,5","24,94","17,23","0,942931258",2026-05-05 12:00:00,12,012_13.0
"-13,5",24,"24,94","17,23","0,878080415",2026-05-05 12:00:00,12,012_13.5
-14,"23,5","24,94","17,23","0,813229572",2026-05-05 12:00:00,12,012_14.0
"-14,5",23,"24,94","17,23","0,748378729",2026-05-05 12:00:00,12,012_14.5
-15,"22,5","24,94","17,23","0,683527886",2026-05-05 12:00:00,12,012_15.0
"-15,5",22,"24,94","17,23","0,618677043",2026-05-05 12:00:00,12,012_15.5
-16,21,"24,94","17,23","0,488975357",2026-05-05 12:00:00,12,012_16.0
"-16,5",20,"24,94","17,23","0,359273671",2026-05-05 12:00:00,12,012_16.5
-17,19,"24,94","17,23","0,229571984",2026-05-05 12:00:00,12,012_17.0
"-17,5",18,"24,94","17,23","0,099870298",2026-05-05 12:00:00,12,012_17.5
-18,17,"24,94","17,23","-0,029831388",2026-05-05 12:00:00,12,012_18.0
"-18,5",16,"24,94","17,23","-0,159533074",2026-05-05 12:00:00,12,012_18.5
-19,15,"24,94","17,23","-0,28923476",2026-05-05 12:00:00,12,012_19.0
"-19,5",14,"24,94","17,23","-0,418936446",2026-05-05 12:00:00,12,012_19.5
-20,13,"24,94","17,23","-0,548638132",2026-05-05 12:00:00,12,012_20.0
"-20,5","12,5","24,94","17,23","-0,613488975",2026-05-05 12:00:00,12,012_20.5
-21,12,"24,94","17,23","-0,678339818",2026-05-05 12:00:00,12,012_21.0
"-21,5","11,5","24,94","17,23","-0,743190661",2026-05-05 12:00:00,12,012_21.5
-22,11,"24,94","17,23","-0,808041505",2026-05-05 12:00:00,12,012_22.0
"-22,5","10,5","24,94","17,23","-0,872892348",2026-05-05 12:00:00,12,012_22.5
-23,10,"24,94","17,23","-0,937743191",2026-05-05 12:00:00,12,012_23.0
"-23,5","9,5","24,94","17,23","-1,002594034",2026-05-05 12:00:00,12,012_23.5
-24,9,"24,94","17,23","-1,067444877",2026-05-05 12:00:00,12,012_24.0
"-24,5",9,"24,94","17,23","-1,067444877",2026-05-05 12:00:00,12,012_24.5
-25,14,"24,94","17,23","-0,418936446",2026-05-05 12:00:00,12,012_25.0
