depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,"18,5","27,85","19,67","-0,143031785",2026-05-05 12:00:00,41,041_0.0
"-0,5","18,8","27,85","19,67","-0,106356968",2026-05-05 12:00:00,41,041_0.5
-1,"19,2","27,85","19,67","-0,057457213",2026-05-05 12:00:00,41,041_1.0
"-1,5","23,5","27,85","19,67","0,468215159",2026-05-05 12:00:00,41,041_1.5
-2,"28,5","27,85","19,67","1,079462103",2026-05-05 12:00:00,41,041_2.0
"-2,5",31,"27,85","19,67","1,385085575",2026-05-05 12:00:00,41,041_2.5
-3,"32,5","27,85","19,67","1,568459658",2026-05-05 12:00:00,41,041_3.0
"-3,5","33,5","27,85","19,67","1,690709046",2026-05-05 12:00:00,41,041_3.5
-4,34,"27,85","19,67","1,751833741",2026-05-05 12:00:00,41,041_4.0
"-4,5","33,5","27,85","19,67","1,690709046",2026-05-05 12:00:00,41,041_4.5
-5,33,"27,85","19,67","1,629584352",2026-05-05 12:00:00,41,041_5.0
"-5,5",32,"27,85","19,67","1,507334963",2026-05-05 12:00:00,41,041_5.5
-6,31,"27,85","19,67","1,385085575",2026-05-05 12:00:00,41,041_6.0
"-6,5","29,5","27,85","19,67","1,201711491",2026-05-05 12:00:00,41,041_6.5
-7,28,"27,85","19,67","1,018337408",2026-05-05 12:00:00,41,041_7.0
"-7,5","26,5","27,85","19,67","0,834963325",2026-05-05 12:00:00,41,041_7.5
-8,25,"27,85","19,67","0,651589242",2026-05-05 12:00:00,41,041_8.0
"-8,5",24,"27,85","19,67","0,529339853",2026-05-05 12:00:00,41,041_8.5
-9,25,"27,85","19,67","0,651589242",2026-05-05 12:00:00,41,041_9.0
"-9,5","27,5","27,85","19,67","0,957212714",2026-05-05 12:00:00,41,041_9.5
-10,31,"27,85","19,67","1,385085575",2026-05-05 12:00:00,41,041_10.0
"-10,5",33,"27,85","19,67","1,629584352",2026-05-05 12:00:00,41,041_10.5
-11,"34,5","27,85","19,67","1,812958435",2026-05-05 12:00:00,41,041_11.0
"-11,5","35,5","27,85","19,67","1,935207824",2026-05-05 12:00:00,41,041_11.5
-12,36,"27,85","19,67","1,996332518",2026-05-05 12:00:00,41,041_12.0
"-12,5","35,5","27,85","19,67","1,935207824",2026-05-05 12:00:00,41,041_12.5
-13,"34,5","27,85","19,67","1,812958435",2026-05-05 12:00:00,41,041_13.0
"-13,5",33,"27,85","19,67","1,629584352",2026-05-05 12:00:00,41,041_13.5
-14,31,"27,85","19,67","1,385085575",2026-05-05 12:00:00,41,041_14.0
"-14,5",29,"27,85","19,67","1,140586797",2026-05-05 12:00:00,41,041_14.5
-15,"27,5","27,85","19,67","0,957212714",2026-05-05 12:00:00,41,041_15.0
"-15,5","26,5","27,85","19,67","0,834963325",2026-05-05 12:00:00,41,041_15.5
-16,"25,5","27,85","19,67","0,712713936",2026-05-05 12:00:00,41,041_16.0
"-16,5",25,"27,85","19,67","0,651589242",2026-05-05 12:00:00,41,041_16.5
-17,"24,8","27,85","19,67","0,627139364",2026-05-05 12:00:00,41,041_17.0
"-17,5","24,6","27,85","19,67","0,602689487",2026-05-05 12:00:00,41,041_17.5
-18,"24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_18.0
"-18,5","24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_18.5
-19,"24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_19.0
"-19,5","24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_19.5
-20,"24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_20.0
"-20,5","24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_20.5
-21,"24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_21.0
"-21,5","24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_21.5
-22,"24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_22.0
"-22,5","24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_22.5
-23,"24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_23.0
"-23,5","24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_23.5
-24,"24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_24.0
"-24,5","24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_24.5
-25,"24,5","27,85","19,67","0,590464548",2026-05-05 12:00:00,41,041_25.0
