depth_m,w_percent,wl_value,wp_value,il_value,timestamp,object_id,sensor_id
0,18,"26,07","17,61","0,046099291",2026-05-05 12:00:00,32,032_0.0
"-0,5","18,2","26,07","17,61","0,069739953",2026-05-05 12:00:00,32,032_0.5
-1,"18,5","26,07","17,61","0,105200946",2026-05-05 12:00:00,32,032_1.0
"-1,5",25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,32,032_1.5
-2,"26,1","26,07","17,61","1,003546099",2026-05-05 12:00:00,32,032_2.0
"-2,5","26,3","26,07","17,61","1,027186761",2026-05-05 12:00:00,32,032_2.5
-3,"26,8","26,07","17,61","1,086288416",2026-05-05 12:00:00,32,032_3.0
"-3,5","26,9","26,07","17,61","1,098108747",2026-05-05 12:00:00,32,032_3.5
-4,"26,9","26,07","17,61","1,098108747",2026-05-05 12:00:00,32,032_4.0
"-4,5","26,2","26,07","17,61","1,01536643",2026-05-05 12:00:00,32,032_4.5
-5,"26,1","26,07","17,61","1,003546099",2026-05-05 12:00:00,32,032_5.0
"-5,5","26,1","26,07","17,61","1,003546099",2026-05-05 12:00:00,32,032_5.5
-6,25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,32,032_6.0
"-6,5",22,"26,07","17,61","0,51891253",2026-05-05 12:00:00,32,032_6.5
-7,20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,32,032_7.0
"-7,5","17,8","26,07","17,61","0,022458629",2026-05-05 12:00:00,32,032_7.5
-8,18,"26,07","17,61","0,046099291",2026-05-05 12:00:00,32,032_8.0
"-8,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,32,032_8.5
-9,21,"26,07","17,61","0,40070922",2026-05-05 12:00:00,32,032_9.0
"-9,5",24,"26,07","17,61","0,755319149",2026-05-05 12:00:00,32,032_9.5
-10,27,"26,07","17,61","1,109929078",2026-05-05 12:00:00,32,032_10.0
"-10,5",29,"26,07","17,61","1,346335697",2026-05-05 12:00:00,32,032_10.5
-11,31,"26,07","17,61","1,582742317",2026-05-05 12:00:00,32,032_11.0
"-11,5",32,"26,07","17,61","1,700945626",2026-05-05 12:00:00,32,032_11.5
-12,"32,5","26,07","17,61","1,760047281",2026-05-05 12:00:00,32,032_12.0
"-12,5",32,"26,07","17,61","1,700945626",2026-05-05 12:00:00,32,032_12.5
-13,31,"26,07","17,61","1,582742317",2026-05-05 12:00:00,32,032_13.0
"-13,5","29,5","26,07","17,61","1,405437352",2026-05-05 12:00:00,32,032_13.5
-14,28,"26,07","17,61","1,228132388",2026-05-05 12:00:00,32,032_14.0
"-14,5","26,5","26,07","17,61","1,050827423",2026-05-05 12:00:00,32,032_14.5
-15,25,"26,07","17,61","0,873522459",2026-05-05 12:00:00,32,032_15.0
"-15,5","23,5","26,07","17,61","0,696217494",2026-05-05 12:00:00,32,032_15.5
-16,22,"26,07","17,61","0,51891253",2026-05-05 12:00:00,32,032_16.0
"-16,5",21,"26,07","17,61","0,40070922",2026-05-05 12:00:00,32,032_16.5
-17,20,"26,07","17,61","0,28250591",2026-05-05 12:00:00,32,032_17.0
"-17,5",19,"26,07","17,61","0,1643026",2026-05-05 12:00:00,32,032_17.5
-18,"18,5","26,07","17,61","0,105200946",2026-05-05 12:00:00,32,032_18.0
"-18,5",18,"26,07","17,61","0,046099291",2026-05-05 12:00:00,32,032_18.5
-19,"17,8","26,07","17,61","0,022458629",2026-05-05 12:00:00,32,032_19.0
"-19,5","17,6","26,07","17,61","-0,001182033",2026-05-05 12:00:00,32,032_19.5
-20,"17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_20.0
"-20,5","17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_20.5
-21,"17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_21.0
"-21,5","17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_21.5
-22,"17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_22.0
"-22,5","17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_22.5
-23,"17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_23.0
"-23,5","17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_23.5
-24,"17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_24.0
"-24,5","17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_24.5
-25,"17,5","26,07","17,61","-0,013002364",2026-05-05 12:00:00,32,032_25.0
